"","draw","district","total_pop","arv_20","adv_20","arv_16","adv_16","nrv","ndv","prop_dem_2020","prop_dem_2016","prop_dem_all","dist_2020_order","dist_2016_order","dist_all_order","dem_win_all"
"9286","2391",5,707596,156204,218091,132687,166131,142881,185955,0.582671422273875,0.555960484308174,0.565494653870014,4,4,4,1
"9287","2391",6,704661,131668,223523,113752,170043,121367,190630,0.629303670419577,0.599175461160345,0.610999464738443,5,5,5,1
"9288","2391",2,707176,72613,316683,68362,249079,70710,276710,0.813476120997904,0.784646595745351,0.796471130044327,6,6,6,1
"9289","2392",2,706286,210582,156451,167370,120964,185269,133799,0.426258674288143,0.41952735369398,0.419343212105257,1,1,1,0
"9290","2392",1,702942,193663,189545,156867,153680,171685,166509,0.494626938894804,0.494868731625165,0.492347587479376,2,3,2,0
"9291","2392",5,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,3,2,3,0
"9292","2392",6,709290,165486,213952,140164,163140,151130,182272,0.563865506354134,0.537876190224989,0.546703379103905,4,4,4,1
"9293","2392",4,705382,143727,213445,122700,159016,131652,179916,0.597597236065537,0.564454983032558,0.577453397011246,5,5,5,1
"9294","2392",3,705814,62668,320306,59816,251962,61566,280129,0.836364870722294,0.808145539454355,0.819821770877537,6,6,6,1
"9295","2393",6,708967,224359,163692,178914,127096,197697,140254,0.421831151060041,0.415332832260384,0.415012827303366,1,1,1,0
"9296","2393",2,709142,182643,158522,147473,120685,161605,134906,0.464649070098046,0.450051835112135,0.45497806152217,2,2,2,0
"9297","2393",1,707016,179728,183915,146974,142180,160744,157488,0.505757019934386,0.491710299701889,0.494884235400588,3,3,3,0
"9298","2393",5,703475,167023,212370,138565,171020,150117,186337,0.559762568102205,0.552416945265436,0.553826080236823,4,4,4,1
"9299","2393",4,704283,130622,225391,115352,167858,121979,190037,0.633097667781794,0.59269799795205,0.609061714783857,5,5,5,1
"9300","2393",3,704373,63024,324204,60348,254713,62073,283391,0.837243174563823,0.808456140239509,0.820319917560151,6,6,6,1
"9301","2394",1,703122,215402,170458,171734,131605,189903,145688,0.441761260560825,0.433854532387856,0.434123680313238,1,1,1,0
"9302","2394",3,705253,170198,173436,141089,133883,152677,148867,0.504711408067886,0.486896847679036,0.493682513994641,2,2,2,0
"9303","2394",4,705028,173971,181827,143956,140764,156593,155937,0.511039972119011,0.494394492835066,0.498950500751928,4,3,3,0
"9304","2394",6,709573,189873,194389,152009,155782,167394,169856,0.505876199051689,0.506129159072228,0.503650111193477,3,4,4,1
"9305","2394",5,704566,134081,222081,117195,165367,124455,187187,0.623539288301391,0.585241469128899,0.600647537880003,5,5,5,1
"9306","2394",2,709714,63875,325904,61642,256151,63195,284876,0.836125086266833,0.806030969845151,0.818442214375803,6,6,6,1
"9307","2395",3,704540,220248,165461,175405,127907,193909,141515,0.428978841561903,0.421701086669832,0.421898850410227,1,1,1,0
"9308","2395",6,708109,173427,169731,142965,130811,155134,145507,0.494614725578305,0.477803021448191,0.483989209721894,2,2,2,0
"9309","2395",4,708190,161266,177134,132219,135345,144223,150863,0.523445626477541,0.505841593039422,0.511250957348027,3,3,3,1
"9310","2395",5,706054,174404,205936,141840,164463,155132,179819,0.541452384708419,0.536929119205493,0.536851658899361,4,4,4,1
"9311","2395",1,706099,157119,231173,136910,174303,145859,196016,0.595358647615712,0.560076217895782,0.573355758683729,5,5,5,1
"9312","2395",2,704264,60935,318659,58286,250723,59960,278693,0.839473226657956,0.81137766213929,0.822945610994144,6,6,6,1
"9313","2396",2,704821,224616,135471,178368,112525,196830,119965,0.37621741412492,0.386826083817761,0.378683375684591,1,1,1,0
"9314","2396",1,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,2,2,2,0
"9315","2396",4,706402,180400,210838,146466,162419,160797,180639,0.53889959564255,0.52582352655519,0.529056689979967,3,3,3,1
"9316","2396",6,703723,158154,202130,130696,154481,142486,172408,0.561029632179059,0.541702170932438,0.54751122599986,4,4,4,1
"9317","2396",3,709374,138942,215833,121050,160426,128655,181766,0.608365865689522,0.569945572624309,0.585546725253768,5,5,5,1
"9318","2396",5,705394,74015,329428,70337,258913,72534,287847,0.816541618022868,0.78637205770691,0.798729677757706,6,6,6,1
"9319","2397",1,708719,224140,158388,178256,129216,196732,139053,0.414055964530701,0.420252901077171,0.414113197432881,1,1,1,0
"9320","2397",3,703376,195741,164045,154307,124267,171702,138889,0.455951593447216,0.446082548981599,0.447176511875747,2,2,2,0
"9321","2397",5,704636,183924,175963,148388,133841,163030,149705,0.488939583813808,0.474228374830368,0.478696020592514,3,3,3,0
"9322","2397",6,703828,155531,206507,129990,163811,140286,180019,0.570401449571592,0.557557666583844,0.562023696164593,4,4,4,1
"9323","2397",2,707342,109608,246556,102067,183943,105599,208461,0.692254130119832,0.643134855424636,0.663761701585684,5,5,5,1
"9324","2397",4,709355,78454,316634,74616,248474,76869,276286,0.801426517636577,0.769055062057012,0.78233636788379,6,6,6,1
"9325","2398",4,704819,232638,139248,185036,115593,204134,123212,0.374437327568126,0.384503823649748,0.376396840040813,1,1,1,0
"9326","2398",1,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,2,2,2,0
"9327","2398",6,705017,176385,196213,142086,150701,156625,167610,0.52660776493701,0.514712060303224,0.516939873856925,3,3,3,1
"9328","2398",5,706404,172377,207061,139798,159350,153493,177393,0.545704436561441,0.532679476379585,0.536115157486264,4,4,4,1
"9329","2398",2,708094,130909,220825,117080,163317,123066,185570,0.627818180784343,0.582449170283562,0.601258440363405,5,5,5,1
"9330","2398",3,705380,63817,330352,62917,259802,63985,288842,0.838097364328499,0.805040917950291,0.81865050010345,6,6,6,1
"9331","2399",3,705612,215485,166139,172260,135635,189658,146216,0.435347357608536,0.440523555108073,0.435329915384936,1,1,1,0
"9332","2399",1,707481,190387,180431,153216,139569,168705,154641,0.486575624699988,0.476694502792151,0.478252398359652,2,2,2,0
"9333","2399",5,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,3,3,3,0
"9334","2399",4,705848,175098,212060,148071,161391,159727,180534,0.547735033242242,0.521521220699149,0.530575058557989,4,4,4,1
"9335","2399",6,704647,121447,241692,107712,182217,113863,205321,0.665563324236725,0.628488354045301,0.643268459571908,5,5,5,1
"9336","2399",2,706126,73709,293377,65658,229951,69350,255913,0.799205090905128,0.777889035854795,0.786787922388959,6,6,6,1
"9337","24",4,706344,212869,168594,169778,139564,187135,149613,0.441966848685194,0.451164083764895,0.444287716630834,1,1,1,0
"9338","24",3,704879,192146,177715,155056,135379,170492,150992,0.480491319712,0.466124950505277,0.469671896579612,2,2,2,0
"9339","24",6,704881,170311,173956,139940,134374,152072,149369,0.50529385622206,0.489854692068214,0.495516535574126,3,3,3,0
"9340","24",1,706047,145482,207124,123676,154047,132911,174409,0.58740917624771,0.554678582616492,0.567515944292594,4,4,4,1
"9341","24",5,707034,151865,258630,132719,199145,141323,222173,0.630044214911266,0.600080153315816,0.611211677707595,5,5,5,1
"9342","24",2,708071,74726,282075,66456,221042,70284,245857,0.79056673047441,0.768847087631914,0.777681477568553,6,6,6,1
"9343","240",6,704098,221709,138522,175921,114437,194366,122431,0.384536589022044,0.394123805784583,0.386465149606846,1,1,1,0
"9344","240",1,707169,174515,167302,142948,129120,155609,143464,0.489449032669528,0.474587235544055,0.479695592714822,2,2,2,0
"9345","240",3,709620,179672,213184,146735,164859,160494,183033,0.542651760441485,0.529082716612002,0.532805281680916,3,3,3,1
"9346","240",4,704144,147765,207160,123997,154329,134002,174601,0.583672606888779,0.554490058420701,0.565778686532535,4,4,4,1
"9347","240",5,705577,151208,252629,132612,193968,140949,216592,0.625571703434802,0.593937167003491,0.605782273921033,5,5,5,1
"9348","240",2,706648,72530,289298,65413,226840,68797,252292,0.799545640470058,0.776176805712858,0.785738533553002,6,6,6,1
"9349","2400",3,706612,227656,132745,179458,110202,198845,117435,0.368325837053726,0.380452944831872,0.371300746174276,1,1,1,0
"9350","2400",4,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,2,2,2,0
"9351","2400",2,704611,177359,213564,145376,164741,158783,183170,0.546307073259951,0.531222087147754,0.535658409196585,3,3,3,1
"9352","2400",5,705056,160422,230715,138048,174768,147853,196226,0.589857262289172,0.558692649992328,0.570293450050715,4,4,4,1
"9353","2400",1,705318,142507,212211,120755,159607,129989,179778,0.598252696508212,0.569288990662073,0.580365242262733,5,5,5,1
"9354","2400",6,708117,68183,304464,63280,239445,65834,266018,0.817030594637821,0.79096539763812,0.801616383206972,6,6,6,1
"9355","2401",2,708617,213975,157003,170322,121526,188351,134352,0.423213775479948,0.416401688550204,0.416333284785081,1,1,1,0
"9356","2401",5,707153,171716,170303,141472,131485,153535,146148,0.497934325286022,0.481705909722044,0.487675310244492,2,2,2,0
"9357","2401",4,703366,189516,194908,153888,157768,168259,171166,0.507013089713441,0.506224811972174,0.504282242026957,3,3,3,1
"9358","2401",1,707099,167715,203962,138695,155926,151161,173921,0.548761424570259,0.529242654121736,0.535006552192985,4,4,4,1
"9359","2401",6,704384,144663,209688,123428,155749,132397,176424,0.591752245654732,0.557886215555006,0.571282393360555,5,5,5,1
"9360","2401",3,706637,59813,332231,59820,261098,60514,290402,0.847432941200478,0.813597242909404,0.827554172508521,6,6,6,1
"9361","2402",6,703205,211451,155973,167642,120503,185786,133317,0.424504115136736,0.418202641031425,0.417786733437166,1,1,1,0
"9362","2402",4,706023,192794,190023,156596,154142,171168,166991,0.49638077723821,0.496051335852068,0.493823911237022,2,3,2,0
"9363","2402",5,704824,170308,173795,139904,134319,152085,149289,0.505066796860242,0.489816682043446,0.49536124549563,3,2,3,0
"9364","2402",1,707322,168070,207253,141022,158320,152657,176684,0.552199039227545,0.52889337279767,0.536477389696394,4,4,4,1
"9365","2402",3,709618,142672,215121,122057,161046,130787,181771,0.60124429488559,0.568860096855208,0.581559262600861,5,5,5,1
"9366","2402",2,706264,62104,325930,60404,255222,61733,284361,0.839952169139818,0.808621596446427,0.821629383924598,6,6,6,1
"9367","2403",1,708434,198301,171094,158245,132891,174912,146777,0.463173567590249,0.456456776214553,0.456269875563044,2,1,1,0
"9368","2403",3,707099,207488,177298,167231,143612,183409,155598,0.460770402249562,0.462008152025299,0.458981672944806,1,2,2,0
"9369","2403",4,706802,177115,162927,144326,124805,157452,139191,0.479137871204145,0.463733274873575,0.469220578270851,3,3,3,0
"9370","2403",2,703002,159777,217347,134398,167195,145444,186187,0.576327680020365,0.554372946321698,0.561428213888328,4,4,4,1
"9371","2403",6,705199,139076,225571,120768,171258,128565,192050,0.618601003161962,0.586447782046804,0.599005037194143,5,5,5,1
"9372","2403",5,706720,65642,313858,62657,243790,64435,272609,0.827030303030303,0.795537238086847,0.808823180356274,6,6,6,1
"9373","2404",5,707799,227949,150944,180976,123823,199824,132912,0.398381601138052,0.406244771144262,0.399451817657242,1,1,1,0
"9374","2404",2,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,2,2,2,0
"9375","2404",6,703424,177066,195365,143858,151121,157803,167692,0.524566966766998,0.512311045871062,0.515190709534709,3,3,3,1
"9376","2404",4,705817,157475,225943,133953,173953,144285,193713,0.589286366315614,0.564954888829708,0.573118775850745,4,4,4,1
"9377","2404",1,706207,133082,220063,117662,162847,124299,184981,0.623151963074658,0.580541087808234,0.598102043455768,5,5,5,1
"9378","2404",3,706467,80554,301384,70467,237020,75091,263327,0.789091423215286,0.770829335874362,0.778111684366671,6,6,6,1
"9379","2405",4,707591,214761,156800,170814,121414,188969,134192,0.422003385715939,0.415476956349152,0.415248127094544,1,1,1,0
"9380","2405",2,703487,172015,167733,141200,129722,153517,143982,0.493698270482828,0.478816781213781,0.483974736049533,2,2,2,0
"9381","2405",5,706905,188931,196594,153092,158803,167551,172520,0.509938395694183,0.509155324708636,0.507305827312532,3,3,3,1
"9382","2405",1,706559,168343,205726,140990,157202,152762,175396,0.549968054022119,0.527183827869292,0.534486436411729,4,4,4,1
"9383","2405",6,709020,143217,210916,122226,156785,131111,177580,0.595584144939895,0.561931250022401,0.575267824458763,5,5,5,1
"9384","2405",3,703694,60132,330327,59303,259626,60307,288743,0.845996634729895,0.814055792982137,0.827225325884544,6,6,6,1
"9385","2406",5,705909,224481,156743,178378,127783,196927,137633,0.41115721990221,0.417371905631351,0.411385102821616,1,1,1,0
"9386","2406",3,704519,177103,162258,144069,123997,157295,138452,0.478128011173942,0.462561458745234,0.468143379307313,2,2,2,0
"9387","2406",6,705314,180534,189565,146456,147161,160700,162972,0.51220078951848,0.501200543565257,0.503509725895351,3,3,3,1
"9388","2406",4,706788,178463,218068,146574,169721,160196,187825,0.549939349004239,0.536590840828973,0.539694443726097,4,4,4,1
"9389","2406",2,708351,118978,243711,110609,182003,114546,206030,0.671955863012112,0.621994313288587,0.6426869135556,5,5,5,1
"9390","2406",1,706375,67839,297749,61539,232886,64553,259500,0.814438657723995,0.79098581981829,0.800794931693272,6,6,6,1
"9391","2407",4,708343,212382,156791,168370,121240,186642,134106,0.424708740888418,0.418631953316529,0.418103932058813,1,1,1,0
"9392","2407",2,704750,193490,189779,157106,153965,171720,166751,0.495158752729806,0.494951313365759,0.492659637014693,2,3,2,0
"9393","2407",5,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,3,2,3,0
"9394","2407",6,703975,174594,211297,147855,160810,159391,179882,0.547556175189367,0.520985534479128,0.530198394803005,4,4,4,1
"9395","2407",3,706677,119095,245029,104433,184268,110832,208086,0.672927354417726,0.638265887544553,0.65247493085997,5,5,5,1
"9396","2407",1,705969,76565,290803,69152,228481,72718,253801,0.791585004681954,0.767660172091132,0.777293204989602,6,6,6,1
"9397","2408",6,704302,213748,155617,169109,120116,187589,132923,0.421309544759249,0.415302964819777,0.414720821685303,1,1,1,0
"9398","2408",4,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,3,2,2,0
"9399","2408",5,704926,190497,190379,155129,154529,169365,167385,0.499845093941335,0.499031189247492,0.49706013363029,2,3,3,0
"9400","2408",1,707322,168070,207253,141022,158320,152657,176684,0.552199039227545,0.52889337279767,0.536477389696394,4,4,4,1
"9401","2408",3,706900,141707,214520,121253,160576,129958,181273,0.602200282404197,0.569763934868307,0.58243876734644,5,5,5,1
"9402","2408",2,706264,62104,325930,60404,255222,61733,284361,0.839952169139818,0.808621596446427,0.821629383924598,6,6,6,1
"9403","2409",4,707134,209291,161814,165817,124908,183917,138350,0.436032928685951,0.429643133545447,0.429302410733957,1,1,1,0
"9404","2409",5,705775,194375,185908,157830,151020,172536,163523,0.488867501308236,0.488975230694512,0.486590152324443,2,3,2,0
"9405","2409",6,707978,172230,171286,141956,132488,154016,147055,0.49862597375377,0.482750579353165,0.488439603947242,3,2,3,0
"9406","2409",1,703239,160263,212546,135348,161715,146075,180873,0.570120356536457,0.544379475060846,0.553216413619291,4,4,4,1
"9407","2409",3,708287,151958,206238,127513,154062,137774,174024,0.57576857363008,0.547143745005771,0.558130584545122,5,5,5,1
"9408","2409",2,704843,59283,330304,59161,259359,59898,288588,0.847831164797593,0.814262840637951,0.828119350562146,6,6,6,1
"9409","241",1,707933,215512,156481,171426,122297,189680,134554,0.420655765027837,0.416368483230799,0.414990408162006,1,1,1,0
"9410","241",4,704881,170311,173956,139940,134374,152072,149369,0.50529385622206,0.489854692068214,0.495516535574126,3,2,2,0
"9411","241",3,705160,190360,190089,154050,152907,168682,166303,0.499643841881566,0.498138175705392,0.496449094735585,2,3,3,0
"9412","241",6,703482,185743,203768,151955,156741,166378,174317,0.523137985833519,0.50775196309638,0.511651183609974,4,4,4,1
"9413","241",2,707874,108858,249312,101064,184773,104673,210179,0.696071697797135,0.646427859234459,0.667548562499206,5,5,5,1
"9414","241",5,707926,76615,294489,69189,232459,72731,257690,0.793548439251531,0.770630005834615,0.77988384515512,6,6,6,1
"9415","2410",5,705967,198508,168497,158587,130559,175213,144306,0.459113636054005,0.451533135509397,0.451635114030777,1,1,1,0
"9416","2410",2,703241,205721,177472,165637,144064,181726,155978,0.463139984289901,0.465171245814511,0.46187785753204,2,2,2,0
"9417","2410",6,708093,174189,180757,142047,140017,155096,155468,0.509252111588805,0.496401525894832,0.500598910369521,3,3,3,1
"9418","2410",4,705432,168581,198494,139951,151653,152047,169159,0.540745079343458,0.5200648825119,0.526637111386462,4,4,4,1
"9419","2410",1,705618,139550,210719,121075,156225,128903,177175,0.601591919353411,0.563379011900469,0.578855716516705,5,5,5,1
"9420","2410",3,708905,60851,332156,60328,261034,61231,290326,0.845165607737267,0.812274008750257,0.825829097415213,6,6,6,1
"9421","2411",3,707195,210979,157188,167894,121648,185738,134485,0.426947553691667,0.420139392557902,0.419972956346046,1,1,1,0
"9422","2411",1,704028,194036,189120,156940,153296,171889,166120,0.493584858386662,0.494127051663895,0.491466203562627,2,3,2,0
"9423","2411",4,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,3,2,3,0
"9424","2411",2,704265,172050,203331,140418,157087,153911,174305,0.541665667681635,0.528014655215879,0.531067955248982,4,4,4,1
"9425","2411",6,707686,139015,212593,121642,156432,129036,178097,0.604630725125708,0.562555291037637,0.579869307433587,5,5,5,1
"9426","2411",5,706540,60046,331466,60023,260300,60729,289619,0.846630499192873,0.812617264448697,0.826660919999543,6,6,6,1
"9427","2412",3,708859,216520,157970,171710,123153,190277,135668,0.421827018077919,0.417661761563845,0.416229732010002,1,1,1,0
"9428","2412",4,708106,171698,174643,141048,135001,153291,150009,0.50425159019579,0.489047234367812,0.494589515331355,3,2,2,0
"9429","2412",1,703670,188927,188354,153426,151839,167709,164968,0.499240619061124,0.497400619134195,0.495880388484927,2,3,3,0
"9430","2412",2,705642,172520,203719,141001,157279,154448,174567,0.541461677284917,0.527286442269009,0.530574593863502,4,4,4,1
"9431","2412",6,702973,136297,214985,120146,159200,127103,180730,0.612001184233749,0.56990255811789,0.587104046674658,5,5,5,1
"9432","2412",5,708006,61437,328425,60294,257081,61389,286471,0.842413469381473,0.810022843639228,0.823523831426436,6,6,6,1
"9433","2413",3,707186,231436,153072,182527,123183,202518,133373,0.398098349059057,0.40294069543031,0.397072264514381,1,1,1,0
"9434","2413",6,708715,196595,161665,153410,122935,171376,137130,0.451250488472059,0.444860590928007,0.444497027610484,2,2,2,0
"9435","2413",5,707022,167973,187945,142999,143389,153282,160331,0.528057024370782,0.500680894450885,0.511238373409266,3,3,3,1
"9436","2413",4,705216,156622,219429,132066,174270,142013,191355,0.583508619841458,0.568885145722344,0.574005303448441,4,4,4,1
"9437","2413",2,705520,131557,225368,115954,167709,122717,189925,0.631415563493731,0.591226208564388,0.607483959288899,5,5,5,1
"9438","2413",1,703597,63216,320616,60669,252066,62311,280298,0.835302945038454,0.806005084176699,0.818127953439635,6,6,6,1
"9439","2414",3,707392,213810,157200,169434,121561,187832,134426,0.423708255842161,0.417742572896442,0.417137821248813,1,1,1,0
"9440","2414",6,709381,171148,169392,141311,130480,153224,145187,0.497421741939273,0.480074763329176,0.486533673356545,3,2,2,0
"9441","2414",1,706336,194204,190228,157617,154333,172331,167178,0.494828734340534,0.494736335951274,0.49241109955848,2,3,3,0
"9442","2414",2,706389,163246,205181,135106,156958,147182,175075,0.55691086701029,0.537409608852854,0.543277570386369,4,4,4,1
"9443","2414",5,703852,145438,209153,123435,155850,132708,176271,0.589842945816448,0.558032117729201,0.570495082190052,5,5,5,1
"9444","2414",4,703906,59555,336941,60722,264370,60938,294276,0.849796719260724,0.813215951176898,0.828447076973318,6,6,6,1
"9445","2415",1,703122,215402,170458,171734,131605,189903,145688,0.441761260560825,0.433854532387856,0.434123680313238,1,1,1,0
"9446","2415",3,705253,170198,173436,141089,133883,152677,148867,0.504711408067886,0.486896847679036,0.493682513994641,2,2,2,0
"9447","2415",5,705364,174002,181893,143986,140810,156624,155991,0.511086134955535,0.494424078989873,0.498987572573293,4,3,3,0
"9448","2415",4,709573,189873,194389,152009,155782,167394,169856,0.505876199051689,0.506129159072228,0.503650111193477,3,4,4,1
"9449","2415",6,704230,134050,222015,117164,165321,124424,187133,0.623523794812745,0.585238154238278,0.600638085486765,5,5,5,1
"9450","2415",2,709714,63875,325904,61642,256151,63195,284876,0.836125086266833,0.806030969845151,0.818442214375803,6,6,6,1
"9451","2416",2,703921,219594,169085,174843,131759,193332,145213,0.435024789093313,0.429739532031755,0.428932638201716,1,1,1,0
"9452","2416",3,708347,189142,173198,153970,134863,168620,148795,0.477998564883811,0.466923793333864,0.468771167084101,2,2,2,0
"9453","2416",1,708403,175492,167887,143196,129111,156156,143706,0.488926230200449,0.47413764611266,0.479240450607279,3,3,3,0
"9454","2416",4,703662,172932,208509,139988,166101,153499,181846,0.546634997286605,0.542655894200706,0.542265428141168,4,4,4,1
"9455","2416",5,704302,118242,236242,108442,174920,112886,198846,0.666439105855271,0.617302249419471,0.637874841209757,5,5,5,1
"9456","2416",6,708621,71997,313173,67185,246798,69725,274006,0.813077342472155,0.786023447129303,0.797152424424914,6,6,6,1
"9457","2417",1,707575,218793,170467,174494,140099,192345,150646,0.437925807943277,0.445334130130041,0.439212690712001,1,1,1,0
"9458","2417",6,705518,187079,176103,150982,135105,166018,150212,0.484889118954133,0.472251447986102,0.475008696202131,2,2,2,0
"9459","2417",5,705907,175112,173072,144196,133547,156644,148470,0.497070514440641,0.48082939984086,0.486605006653251,3,3,3,0
"9460","2417",4,704703,167264,198865,138659,151977,150809,169578,0.543155554463044,0.522911820971937,0.529291138529341,4,4,4,1
"9461","2417",3,704940,138016,220491,118772,164889,126954,186260,0.615025648034766,0.581288932916404,0.594673290465943,5,5,5,1
"9462","2417",2,708613,61135,329097,60522,257934,61448,287247,0.84333678427192,0.809951767277112,0.82377722651601,6,6,6,1
"9463","2418",2,703701,220857,158035,175869,129035,193975,138918,0.417097748170983,0.423198777320074,0.417305260248789,1,1,1,0
"9464","2418",6,709256,195591,179178,160023,139771,174979,154153,0.478102511146866,0.46622347345177,0.468362237643256,2,2,2,0
"9465","2418",1,703793,174371,172773,141000,132232,154424,147590,0.497698361486876,0.483955027229607,0.488685954955731,3,3,3,0
"9466","2418",4,709730,172378,216208,141429,166697,154520,185483,0.556396782179492,0.541002706684928,0.545533421763926,4,4,4,1
"9467","2418",3,705936,111430,253174,104702,189861,107987,214641,0.694380752816755,0.644551420239473,0.665289435510867,5,5,5,1
"9468","2418",5,704840,72772,288727,64602,225957,68332,251626,0.798693772320255,0.777663056384418,0.786434469524125,6,6,6,1
"9469","2419",1,707933,215512,156481,171426,122297,189680,134554,0.420655765027837,0.416368483230799,0.414990408162006,1,1,1,0
"9470","2419",3,705160,190360,190089,154050,152907,168682,166303,0.499643841881566,0.498138175705392,0.496449094735585,2,2,2,0
"9471","2419",2,706587,169312,185479,142553,141957,153447,158403,0.522783836117602,0.498952585146392,0.507946127946128,3,3,3,1
"9472","2419",4,704752,142579,202211,115227,155723,126826,173554,0.586475825865019,0.574729654917882,0.577781476796058,4,5,4,1
"9473","2419",6,708868,145162,219632,126228,164681,134229,185858,0.602071305997357,0.566091114403473,0.580648386219996,5,4,5,1
"9474","2419",5,703956,84474,314203,78141,245988,81352,273739,0.788114187675737,0.758920059605898,0.770898164132575,6,6,6,1
"9475","242",4,708464,212358,178147,170965,143484,187642,155807,0.456196463553604,0.456302929886881,0.453653963179395,1,1,1,0
"9476","242",3,703058,190573,171391,152151,134245,168081,147850,0.473502889790145,0.468739088534756,0.4679819327638,2,2,2,0
"9477","242",2,703797,171913,170625,141302,131492,153550,146224,0.498119916622389,0.482019399253649,0.487780794865465,3,3,3,0
"9478","242",1,706559,168343,205726,140990,157202,152762,175396,0.549968054022119,0.527183827869292,0.534486436411729,4,4,4,1
"9479","242",5,707524,143263,209610,121808,155751,130875,176435,0.594009742882,0.561145558241671,0.574127102925385,5,5,5,1
"9480","242",6,707854,60950,332597,60408,261377,61307,290700,0.845126503314725,0.812272169305592,0.825835849855259,6,6,6,1
"9481","2420",3,704828,227242,137252,180727,113899,199322,121489,0.376554895279483,0.38658842057388,0.378693373980319,1,1,1,0
"9482","2420",5,704115,172831,182102,143225,141976,155087,157142,0.513060211363835,0.497810316233113,0.50329085382844,2,2,2,1
"9483","2420",2,703567,179041,203110,143499,155471,158503,173419,0.531491478499337,0.520022075793558,0.522469134314688,3,3,3,1
"9484","2420",1,708094,130909,220825,117080,163317,123066,185570,0.627818180784343,0.582449170283562,0.601258440363405,4,4,4,1
"9485","2420",6,708476,142798,253945,123563,195300,132182,218181,0.640074305028696,0.612488749086598,0.622728427373895,5,5,5,1
"9486","2420",4,708176,94579,270861,79531,213590,86056,236611,0.741191440455341,0.72867518874458,0.733297796179963,6,6,6,1
"9487","2421",4,708947,205295,161642,163062,124012,180630,137569,0.44051703698455,0.431986177779945,0.432336368121836,1,1,1,0
"9488","2421",1,708688,201974,185801,163472,151946,178936,164073,0.479146412223583,0.481729007222162,0.478334387727436,2,2,2,0
"9489","2421",2,702832,170255,169487,140334,130802,152266,145424,0.498869730560249,0.482422105511625,0.488508179649971,3,3,3,0
"9490","2421",6,703348,185287,208033,151228,160109,165769,178069,0.52891538696227,0.51426267998985,0.51788633019038,4,4,4,1
"9491","2421",5,706509,110339,250304,103751,187625,106988,212116,0.69404923982997,0.643927433968481,0.664723726434015,5,5,5,1
"9492","2421",3,706932,74250,292829,65777,229058,69628,255162,0.797727464660196,0.776902335204436,0.785621478493796,6,6,6,1
"9493","2422",2,709160,226598,136175,179943,113232,198583,120650,0.375372478106143,0.386226656433871,0.377937118029778,1,1,1,0
"9494","2422",1,708106,171698,174643,141048,135001,153291,150009,0.50425159019579,0.489047234367812,0.494589515331355,2,2,2,0
"9495","2422",6,703369,178849,210148,145194,161760,159403,179986,0.54023038738088,0.526984499306085,0.530323610959695,3,3,3,1
"9496","2422",4,704908,144055,208883,122865,156270,131847,176427,0.591840493231106,0.559836638185824,0.572305805873995,4,4,4,1
"9497","2422",5,707939,149577,251457,129725,192602,138561,215435,0.627021649037239,0.597536042590289,0.608580322941502,5,5,5,1
"9498","2422",3,703774,76623,286789,68851,224687,72532,249906,0.78915665965901,0.765444337700741,0.775051327697108,6,6,6,1
"9499","2423",4,705701,203147,167928,162531,128377,179422,142759,0.452544633834131,0.441297592365971,0.443101858892983,1,1,1,0
"9500","2423",1,703527,201098,178069,161707,146267,177532,157549,0.46963211460913,0.474932948885296,0.470181836630546,2,2,2,0
"9501","2423",5,707542,171273,174396,140708,134789,152914,149787,0.504517327269729,0.489257596271466,0.494834837017387,3,3,3,0
"9502","2423",3,709211,174168,202718,143688,154304,156730,172370,0.537876174758415,0.517812558726409,0.523761774536615,4,4,4,1
"9503","2423",6,702851,133087,218078,116376,162105,123556,183727,0.621012914157163,0.582104344641107,0.597908117273002,5,5,5,1
"9504","2423",2,708424,64627,326908,62615,257709,64062,286221,0.834939405161735,0.804526042382088,0.817113591010697,6,6,6,1
"9505","2424",3,703804,207885,175482,167654,142405,183830,154114,0.457738929015799,0.459283555710365,0.456034135833156,1,2,1,0
"9506","2424",4,705424,196360,170515,156584,132239,173125,146194,0.464776831345826,0.457854810731832,0.457830570683235,2,1,2,0
"9507","2424",6,709623,192360,203230,157287,156014,172242,173676,0.513738972168154,0.497968407378208,0.502072745563978,3,3,3,1
"9508","2424",5,707250,159781,186074,133281,143507,143874,159781,0.538011594454323,0.518472621645447,0.526192554049826,4,4,4,1
"9509","2424",1,703547,122966,234581,110988,175803,116321,198578,0.656084374921339,0.613000407962593,0.630608544326911,5,5,5,1
